,address,historical_description_count,historical_word_count,lat,lng,map_url,name,total_description_count,total_word_count,url,viewport,0
???,"No. 77, Wuguwang N St, Sanchong District, New Taipei City, Taiwan 241",0,0,25.0505126,121.4759544,https://maps.google.com/?cid=3234346922263538625,????? Xianse Temple,145,2119,https://zh.wikipedia.org/wiki/%E5%85%88%E5%97%87%E5%AE%AE,,0.0
???,"No. 207, Minsheng Rd, Changhua City, Changhua County, Taiwan 500",0,0,24.079721,120.542706,https://maps.google.com/?cid=17117665560279372516,???,75,1969,https://zh.wikipedia.org/wiki/%E5%85%83%E6%B8%85%E8%A7%80,,0.0
????,"367, Taiwan, Miaoli County, Sanyi Township, ???14???89?",0,0,24.3873462,120.7821346,https://maps.google.com/?cid=17917053017054364310,Shengxing Railway Station,63,729,https://zh.wikipedia.org/wiki/%E5%8B%9D%E8%88%88%E8%BB%8A%E7%AB%99,,0.0
??????,"No. 25?, Xiangyang Rd, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0435666,121.5141618,https://maps.google.com/?cid=5427844814661585384,??????(??????),37,858,https://zh.wikipedia.org/wiki/%E5%8B%B8%E6%A5%AD%E9%8A%80%E8%A1%8C%E8%88%8A%E5%BB%88,,0.0
??????,"940, Taiwan, Pingtung County, Fangliao Township, ??????215?",0,0,22.3615963,120.5963123,https://maps.google.com/?cid=9798814977265236799,??????,62,1302,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%8B%A2%E5%AF%AE%E4%BF%9D%E5%AE%89%E5%AE%AE,,0.0
?????,"No. 1?, Beibu St, Beipu Township, Hsinchu County, Taiwan 314",0,0,24.6997612,121.0582645,https://maps.google.com/?cid=1480177471064116822,?????,30,281,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%9F%94%E6%85%88%E5%A4%A9%E5%AE%AE,,0.0
?????,"No. 41?, Section 2, Changping Rd, Beitun District, Taichung City, Taiwan 406",0,0,24.19094209999999,120.6847361,https://maps.google.com/?cid=15001499737467867730,?????,37,518,https://zh.wikipedia.org/wiki/%E5%8C%97%E5%B1%AF%E6%96%87%E6%98%8C%E5%BB%9F,,0.0
????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,0.0
?????,"No. 32, Youya Rd, Beitou District, Taipei City, Taiwan 112",0,0,25.138127,121.514714,https://maps.google.com/?cid=1425440769062223975,Museum of Bei Tou Folk,3,146,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%8A%95%E6%96%87%E7%89%A9%E9%A4%A8,,0.0
?????,"Beitou District, Taipei City, Taiwan 112",0,0,25.1359289,121.5112564,https://maps.google.com/?cid=10965734939234050703,???,98,1917,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%8A%95%E6%99%AE%E6%BF%9F%E5%AF%BA,,0.0
??????,"No. 2, Zhongshan Rd, Beitou District, Taipei City, Taiwan 112",0,0,25.1366919,121.5071487,https://maps.google.com/?cid=12533956645974968892,??????? The Beitou Hot Spring Museum,60,1998,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%8A%95%E6%BA%AB%E6%B3%89%E5%8D%9A%E7%89%A9%E9%A4%A8,,0.0
????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,0.0
?????????,"No. 2?, Section 1, Changsha St, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0399941,121.5108119,https://maps.google.com/?cid=13494740943713190834,???????????,6,176,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E4%BA%A4%E9%80%9A%E5%B1%80%E9%81%9E%E4%BF%A1%E9%83%A8,,0.0
?????,Taiwan,0,0,23.568037,120.302284,https://maps.google.com/?cid=14954665741904227004,?????[????],196,4700,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%B8%AF%E6%9C%9D%E5%A4%A9%E5%AE%AE,,0.0
????????,"544, Taiwan, Nantou County, Guoxing Township, ??????",0,0,24.057882,120.911067,https://maps.google.com/?cid=17245575171683416736,???,43,607,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%B8%AF%E6%BA%AA_(%E5%8D%97%E6%8A%95%E7%B8%A3),,0.0
?????,"No. 20?, Jingyi St, Beigang Township, Yunlin County, Taiwan 651",0,0,23.5677199,120.3028599,https://maps.google.com/?cid=4145425656202384487,?????,42,786,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%B8%AF%E7%BE%A9%E6%B0%91%E5%BB%9F,,0.0
??????,"No. 10, Zhongshan Rd, Huwei Township, Yunlin County, Taiwan 632",0,0,23.704159,120.436319,https://maps.google.com/?cid=16111004541057323178,Huwei Station,6,102,https://zh.wikipedia.org/wiki/%E8%99%8E%E5%B0%BE%E9%A9%9B,,0.0
???? (???),"No. 482, Gonghe Rd, East District, Chiayi City, Taiwan 600",0,0,23.4876725,120.4546327,https://maps.google.com/?cid=10774591968156093645,North Gate Station,86,1415,https://zh.wikipedia.org/wiki/%E5%8C%97%E9%96%80%E8%BB%8A%E7%AB%99_(%E5%98%89%E7%BE%A9%E5%B8%82),,0.0
??????,"602, Taiwan, Chiayi County, Fanlu Township, ??????6?",0,0,23.4623272,120.5953387,https://maps.google.com/?cid=14753989233456707606,??????,29,732,https://zh.wikipedia.org/wiki/%E5%8D%8A%E5%A4%A9%E5%B2%A9%E7%B4%AB%E9%9B%B2%E5%AF%BA,,0.0
????,"Penghu County, Taiwan",0,0,23.5711899,119.5793157,"https://maps.google.com/?q=Penghu+County,+Taiwan&ftid=0x346c51373ec4c45d:0xb8e82c8665cfb023",Penghu County,176,3989,https://zh.wikipedia.org/wiki/%E6%BE%8E%E6%B9%96%E7%B8%A3%E6%AD%B7%E5%8F%B2,"{'northeast': {'lng': 119.7269546, 'lat': 23.7757729}, 'southwest': {'lng': 119.4671856, 'lat': 23.4830628}}",0.0
????,Taiwan,0,0,22.932952,120.231635,https://maps.google.com/?cid=9597779153111491652,Bao'an Station,70,844,https://zh.wikipedia.org/wiki/%E4%BF%9D%E5%AE%89%E8%BB%8A%E7%AB%99,,0.0
?????,"722, Taiwan, Tainan City, Jiali District, ???325?",0,0,23.1908706,120.1885515,https://maps.google.com/?cid=4649800012255866627,??????,37,730,https://zh.wikipedia.org/wiki/%E4%BD%B3%E9%87%8C%E8%88%88%E9%9C%87%E8%88%88%E5%AE%AE,,0.0
??????,"Baoshan Township, Hsinchu County, Taiwan 308",0,0,24.7427912,120.9991032,"https://maps.google.com/?q=Baoshan+Township,+Hsinchu+County,+Taiwan+308&ftid=0x34684990835d925f:0x6e575090c85ff690",Baoshan Township,33,459,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E5%9C%8B%E5%AF%B6,"{'northeast': {'lng': 121.0697842, 'lat': 24.7805725}, 'southwest': {'lng': 120.9354184, 'lat': 24.7040247}}",0.0
????,"Sanxiagong Bridge, Sanxia District, New Taipei City, Taiwan 237",0,0,24.9349884,121.3736288,"https://maps.google.com/?q=Sanxiagong+Bridge,+Sanxia+District,+New+Taipei+City,+Taiwan+237&ftid=0x34681bf25ea1ddc7:0x19890505f72000fb",Sanxiagong Bridge,28,491,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%B3%BD%E6%8B%B1%E6%A9%8B,,0.0
????,"710, Taiwan, ?????????",0,0,23.054355,120.247123,"https://maps.google.com/?q=710,+Taiwan,+%E5%8F%B0%E5%8D%97%E5%B8%82%E6%B0%B8%E5%BA%B7%E5%8D%80%E4%B8%89%E5%B4%81%E5%BA%97&ftid=0x346e7755b67de33b:0x39192bb47d24e02b",???,27,784,https://zh.wikipedia.org/wiki/%E4%B8%89%E5%B4%81%E5%BA%97%E7%A4%BE,"{'northeast': {'lng': 120.2631304, 'lat': 23.0646215}, 'southwest': {'lng': 120.2311156, 'lat': 23.0440878}}",0.0
?????,"Sanzhi District, New Taipei City, Taiwan 252",0,0,25.2593452,121.5024341,"https://maps.google.com/?q=Sanzhi+District,+New+Taipei+City,+Taiwan+252&ftid=0x3442b11620ac4451:0x5d0e148a7e8f8ca9",Sanzhi District,176,1971,https://zh.wikipedia.org/wiki/%E4%B8%89%E8%8A%9D%E5%8D%80,"{'northeast': {'lng': 121.5659922, 'lat': 25.281289}, 'southwest': {'lng': 121.4489898, 'lat': 25.1791262}}",0.0
?????????,"No. 60?, Xinmin Rd, Beitou District, Taipei City, Taiwan 112",0,0,25.139818,121.509775,https://maps.google.com/?cid=3655983871312533952,Tri-Service General Hospital Beitou Branch,41,472,https://zh.wikipedia.org/wiki/%E4%B8%89%E8%BB%8D%E7%B8%BD%E9%86%AB%E9%99%A2%E5%8C%97%E6%8A%95%E5%88%86%E9%99%A2,,0.0
???,"Sanchong District, New Taipei City, Taiwan 241",0,0,25.0614534,121.4867114,"https://maps.google.com/?q=Sanchong+District,+New+Taipei+City,+Taiwan+241&ftid=0x3442a8de05921eb3:0xe818cd4640a88cc6",Sanchong District,671,10617,https://zh.wikipedia.org/wiki/%E4%B8%89%E9%87%8D%E5%8D%80,"{'northeast': {'lng': 121.5062417, 'lat': 25.0938996}, 'southwest': {'lng': 121.4651344, 'lat': 25.0385005}}",0.0
??????,"Difang Rd, Pingtung City, Pingtung County, Taiwan 900",0,0,22.661254,120.439299,https://maps.google.com/?cid=2347117349788002308,??????(?????),57,1432,https://zh.wikipedia.org/wiki/%E4%B8%8B%E6%B7%A1%E6%B0%B4%E6%BA%AA%E9%90%B5%E6%A9%8B,,0.0
???,"China, Beijing Shi, Dongcheng Qu, ??????2??? ????: 100006",0,0,39.923316,116.408946,https://maps.google.com/?cid=13086625674089276032,??????????,541,14947,https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E6%AD%B7%E5%8F%B2,,0.0
????????,"No. 62?, Linsen N Rd, Zhongshan District, Taipei City, Taiwan 104",0,0,25.0490329,121.5243789,https://maps.google.com/?cid=1720769227667706171,Zhongshan Presbyterian Church,39,775,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%9F%BA%E7%9D%A3%E9%95%B7%E8%80%81%E6%95%99%E6%9C%83,,0.0
??? (???),"Zhongshan Hall, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0433099,121.5096111,https://maps.google.com/?q=Zhongshan+Hall&ftid=0x3442a90bdd4422f5:0xcee3db6f7adb52a8,Zhongshan Hall,113,2288,https://zh.wikipedia.org/wiki/%E4%B8%AD%E5%B1%B1%E5%A0%82_(%E8%87%BA%E5%8C%97%E5%B8%82),"{'northeast': {'lng': 121.5102202, 'lat': 25.0437088}, 'southwest': {'lng': 121.5089515, 'lat': 25.0429766}}",0.0
?????,"No. 21, Zhongshan S Rd, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0344792,121.5218974,https://maps.google.com/?cid=4893446054581594546,National Chiang Kai-shek Memorial Hall,231,5686,https://zh.wikipedia.org/wiki/%E4%B8%AD%E6%AD%A3%E7%B4%80%E5%BF%B5%E5%A0%82,,0.0
?????,"350, Taiwan, Miaoli County, Zhunan Township, ???1????7?",0,0,24.6824924,120.8637477,https://maps.google.com/?cid=13316406521311866543,?????,29,530,https://zh.wikipedia.org/wiki/%E7%AB%B9%E5%8D%97%E6%85%88%E8%A3%95%E5%AE%AE,,0.0
????,Taiwan,0,0,23.69781,120.960515,https://maps.google.com/?q=Taiwan&ftid=0x346ef3065c07572f:0xe711f004bf9c5469,Taiwan,737,26600,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B,"{'northeast': {'lng': 122.0071612, 'lat': 25.2996232}, 'southwest': {'lng': 120.0350435, 'lat': 21.8156481}}",0.0
???????,"No. 50, Section 1, Ren'ai Rd, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.0379276,121.5245457,https://maps.google.com/?cid=2575610683039526696,Ministry of Transportation and Communications R.O.C.,97,1397,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E4%BA%A4%E9%80%9A%E9%83%A8,,0.0
???????,"No. 106?, Xianfu Rd, Taoyuan District, Taoyuan City, Taiwan 330",0,0,24.9942939,121.3027229,https://maps.google.com/?cid=4080108902359546317,"National Immigration Office, TaoYuan Branch",97,1381,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E5%85%A7%E6%94%BF%E9%83%A8,,0.0
???????,"No. 439, Zhongping Rd, Xinzhuang District, New Taipei City, Taiwan 242",0,0,25.0559994,121.4431654,https://maps.google.com/?cid=6637936846472894325,Ministry of Culture,104,1816,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E6%96%87%E5%8C%96%E9%83%A8,,0.0
?????,"No. 289?, Zhongshan Rd, Jiali District, Tainan City, Taiwan 722",0,0,23.1611991,120.1766562,https://maps.google.com/?cid=11368445693560928885,?????,150,3541,https://zh.wikipedia.org/wiki/%E4%BD%B3%E9%87%8C%E9%87%91%E5%94%90%E6%AE%BF,,0.0
??????,"No. 122, Section 1, Chongqing S Rd, Zhongzheng District, Taipei City, Taiwan 100",0,0,25.04,121.511944,https://maps.google.com/?cid=182234988661852153,ROC Presidential Office,158,3409,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E7%B8%BD%E7%B5%B1,,0.0
????????,"?? ? ?? ? 237 ? ??, ?????? Taiwan 852",0,0,22.9129914,120.1829537,https://maps.google.com/?cid=2140190518780722733,??????????????,14,267,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E9%87%8D%E8%A6%81%E5%8F%A4%E7%89%A9,,0.0
?????????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",0,0,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,0.0
?????,"No. 58, Zhongzheng Rd, Erlin Township, Changhua County, Taiwan 526",0,0,23.89912859999999,120.3680854,https://maps.google.com/?cid=2570783589523178325,???,42,520,https://zh.wikipedia.org/wiki/%E4%BA%8C%E6%9E%97%E4%BB%81%E5%92%8C%E5%AE%AE,,0.0
?????,"Zhongzheng Rd, Zhongzheng District, Keelung City, Taiwan 202",0,0,25.1376652,121.7574164,https://maps.google.com/?cid=6274722242844313520,?????,73,1696,https://zh.wikipedia.org/wiki/%E4%BA%8C%E6%B2%99%E7%81%A3%E7%A0%B2%E8%87%BA,,0.0
?????,"Zhongzheng Rd, Zhongzheng District, Keelung City, Taiwan 202",0,0,25.1376652,121.7574164,https://maps.google.com/?cid=6274722242844313520,?????,73,1696,https://zh.wikipedia.org/wiki/%E4%BA%8C%E6%B2%99%E7%81%A3%E7%A0%B2%E8%87%BA,,0.0
??????,"268, Taiwan, Yilan County, Wujie Township, ???22?????22?",0,0,24.70517359999999,121.7746191,https://maps.google.com/?cid=11322675123025336497,??????,13,134,https://zh.wikipedia.org/wiki/%E4%BA%8C%E7%B5%90%E8%BE%B2%E6%9C%83%E7%A9%80%E5%80%89,,0.0
?????,"No. 3, Guangzhou Rd, Anping District, Tainan City, Taiwan 708",0,0,22.987883,120.159255,https://maps.google.com/?cid=13207602302487136590,?????(????),58,1069,https://zh.wikipedia.org/wiki/%E4%BA%8C%E9%AF%A4%E9%AF%93%E7%A0%B2%E8%87%BA,,0.0
????,"251, Taiwan, New Taipei City, Tamsui District, ?????",0,0,25.18336799999999,121.51502,https://maps.google.com/?q=%E4%BA%8E%E5%8F%B3%E4%BB%BB%E5%A2%93%E5%9B%AD&ftid=0x3442b1ea64fdacfd:0x3d9674691d541d3f,?????,22,300,https://zh.wikipedia.org/wiki/%E4%BA%8E%E5%8F%B3%E4%BB%BB%E5%A2%93,,0.0
???,"No. 201?, Wufei St, West Central District, Tainan City, Taiwan 700",0,0,22.981974,120.204977,https://maps.google.com/?cid=10846070320387903374,???,56,953,https://zh.wikipedia.org/wiki/%E4%BA%94%E5%A6%83%E5%BB%9F,,0.0
???????,"268, Taiwan, Yilan County, Wujie Township, ????????????66?",0,0,24.6675772,121.8227671,https://maps.google.com/?cid=14914403441254748284,????,18,235,https://zh.wikipedia.org/wiki/%E4%BA%94%E7%B5%90%E9%84%89%E5%88%A9%E7%94%9F%E9%86%AB%E9%99%A2,,0.0
?????,"248, Taiwan, New Taipei City, Wugu District, ???179?3?",0,0,25.094688,121.4462779,https://maps.google.com/?cid=8184647608372723892,?????,46,774,https://zh.wikipedia.org/wiki/%E4%BA%94%E8%82%A1%E8%A5%BF%E9%9B%B2%E5%AF%BA,,0.0
????,"No. 32, Youya Rd, Beitou District, Taipei City, Taiwan 112",0,0,25.138127,121.514714,https://maps.google.com/?cid=1425440769062223975,Museum of Bei Tou Folk,3,146,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%8A%95%E6%96%87%E7%89%A9%E9%A4%A8,,0.0
??????,"722, Taiwan, Tainan City, Jiali District, ???325?",0,0,23.1908706,120.1885515,https://maps.google.com/?cid=4649800012255866627,??????,37,730,https://zh.wikipedia.org/wiki/%E4%BD%B3%E9%87%8C%E8%88%88%E9%9C%87%E8%88%88%E5%AE%AE,,0.0
???,"954, Taiwan, Taitung County, Beinan Township, ????????52?",0,0,22.865575,121.118378,https://maps.google.com/?cid=16489884483290588895,???,11,189,https://zh.wikipedia.org/wiki/%E5%8D%91%E5%8D%97%E7%8E%8B,,0.0
